Timestamp,Run ID,Instance ID,Ship,Slot,Batch,Match Count,Completed Rounds,Frames,Started At,Ended At,Total Seconds,Running Instances Start,Running Instances End,Replay Size,Average Loss,Wins,Losses,Draws,opponent_load_seconds,opponent_schedule_seconds,observation_seconds,trainee_inference_seconds,opponent_observation_seconds,opponent_inference_seconds,simple_opponent_seconds,decision_snapshot_seconds,simulation_seconds,outcome_seconds,reward_seconds,replay_insert_seconds,progress_callback_seconds,display_throttle_seconds,optimization_seconds,save_seconds
2026-07-13T00:00:34.298+00:00,2026-07-12T23:51:44.035+00:00-2bc891cf,5,Druuge,1,13,25,25,24683,2026-07-12T23:51:47.558+00:00,2026-07-13T00:00:34.298+00:00,526.740675,6,7,30000,0.851240,0,10,15,1.190704,0.000041,4.344264,329.858120,1.270933,97.449270,0.101354,1.929125,15.196685,0.163558,17.597955,1.572282,0.076508,0.000000,52.778076,0.000000
