Timestamp,Run ID,Instance ID,Ship,Slot,Batch,Match Count,Completed Rounds,Frames,Started At,Ended At,Total Seconds,Running Instances Start,Running Instances End,Replay Size,Average Loss,Wins,Losses,Draws,opponent_load_seconds,opponent_schedule_seconds,observation_seconds,trainee_inference_seconds,opponent_observation_seconds,opponent_inference_seconds,simple_opponent_seconds,decision_snapshot_seconds,simulation_seconds,outcome_seconds,reward_seconds,replay_insert_seconds,progress_callback_seconds,display_throttle_seconds,optimization_seconds,save_seconds
2026-07-12T23:58:49.900+00:00,2026-07-12T23:51:33.008+00:00-69f046b4,2,Arilou,1,17,25,25,25862,2026-07-12T23:51:39.805+00:00,2026-07-12T23:58:49.900+00:00,430.094484,3,7,30000,0.531638,1,7,17,1.426071,0.000044,4.644601,235.214029,1.270424,101.055185,0.101514,1.499643,22.355829,0.166603,18.195730,1.712412,0.081060,0.000000,39.938308,0.000000
