Timestamp,Run ID,Instance ID,Ship,Slot,Batch,Match Count,Completed Rounds,Frames,Started At,Ended At,Total Seconds,Running Instances Start,Running Instances End,Replay Size,Average Loss,Wins,Losses,Draws,opponent_load_seconds,opponent_schedule_seconds,observation_seconds,trainee_inference_seconds,opponent_observation_seconds,opponent_inference_seconds,simple_opponent_seconds,decision_snapshot_seconds,simulation_seconds,outcome_seconds,reward_seconds,replay_insert_seconds,progress_callback_seconds,display_throttle_seconds,optimization_seconds,save_seconds
2026-07-12T23:58:44.987+00:00,2026-07-12T23:51:47.434+00:00-30804e67,6,Earthling,1,18,25,25,26289,2026-07-12T23:51:50.929+00:00,2026-07-12T23:58:44.987+00:00,414.057961,6,7,30000,0.672264,3,5,17,0.076115,0.000030,4.770111,235.693014,1.163066,80.940145,0.094798,1.920880,21.491088,0.171906,18.654322,1.799500,0.078983,0.000000,44.553905,0.000000
